,dc,atype,bidf,instl,isp,nt,mfr,period
2126,0,13,0.0007,0,1,1,OPPO,Morning
2127,0,8,0.0,0,2,3,Xiaomi,Afternoon
2128,0,8,0.0,1,3,0,OPPO,Morning
2129,0,8,0.0,0,3,0,Samsung,Afternoon
2130,0,3,0.000498099,0,0,1,Huawei,Evening
2131,0,3,0.000498099,0,0,1,Meizu,Morning
2132,0,8,0.0,0,1,1,Others,Afternoon
2133,0,8,0.0,0,1,1,OPPO,Evening
2134,0,8,0.0,0,2,1,Others,Evening
2135,0,8,0.0,0,0,1,Xiaomi,Morning
2136,0,8,0.0,0,1,1,Meizu,Evening
2137,0,8,0.0,0,2,1,Meizu,Evening
2138,0,7,0.0008,0,1,1,Huawei,Afternoon
2139,0,8,0.0,0,1,1,Others,Evening
2140,0,8,0.0,0,1,1,vivo,Afternoon
2141,0,8,0.0,0,1,1,Others,Morning
2142,0,8,0.0,0,1,1,vivo,Morning
2143,0,8,0.0,0,1,1,vivo,Evening
2144,0,8,0.0,0,2,1,Xiaomi,Afternoon
2145,0,8,0.0,0,1,1,vivo,Morning
2146,0,8,0.0,0,1,1,OPPO,Morning
2147,0,8,0.0,0,1,1,OPPO,Afternoon
2148,0,13,0.0007,0,1,1,vivo,Evening
2149,0,8,0.0,0,1,0,Others,Afternoon
2150,0,8,0.0,0,2,1,vivo,Morning
2151,0,8,0.0,0,1,1,OPPO,Morning
2152,0,8,0.0,0,1,1,OPPO,Afternoon
2153,0,8,0.0,0,1,1,OPPO,Morning
2154,0,8,0.0,0,2,1,OPPO,Afternoon
2155,0,8,0.0,1,1,0,Xiaomi,Morning
2156,0,8,0.0,0,1,1,Huawei,Evening
2157,0,8,0.0,0,3,1,Huawei,Evening
2158,0,8,0.0,0,1,1,OPPO,Morning
2159,0,8,0.0,0,1,1,Meizu,Morning
2160,0,8,0.0,0,1,1,Huawei,Evening
2161,0,8,0.0,0,1,1,Huawei,Evening
2162,0,8,0.0,0,0,1,vivo,Afternoon
2163,0,8,0.0,0,1,0,vivo,Afternoon
2164,0,8,0.0,0,1,1,Xiaomi,Evening
2165,0,8,0.0,0,3,1,Huawei,Afternoon
2166,0,8,0.0,0,2,1,OPPO,Morning
2167,0,8,0.0,0,1,1,Others,Evening
2168,0,3,0.000498099,0,0,1,Apple,Evening
2169,0,8,0.0,0,1,1,Coolpad,Morning
2170,0,8,0.0,0,0,1,Huawei,Afternoon
2171,0,8,0.0,0,3,1,Meizu,Evening
2172,0,8,0.0,0,1,1,vivo,Morning
2173,0,8,0.0,0,1,0,vivo,Morning
2174,0,8,0.0,0,3,1,OPPO,Afternoon
2175,0,8,0.0,0,1,1,Xiaomi,Evening
2176,0,8,0.0,0,1,1,Xiaomi,Afternoon
2177,0,8,0.0,0,0,1,Xiaomi,Morning
2178,1,8,0.0,0,1,1,Others,Afternoon
2179,0,8,0.0,0,1,1,OPPO,Morning
2180,0,8,0.0,0,1,1,OPPO,Morning
2181,0,8,0.0,0,0,1,Coolpad,Evening
2182,0,8,0.0,0,1,0,Xiaomi,Morning
2183,0,8,0.0,0,2,1,Others,Afternoon
2184,1,8,0.0,0,1,1,Huawei,Evening
2185,0,8,0.0,0,0,1,Meizu,Morning
2186,0,8,0.0,0,1,1,Xiaomi,Morning
2187,0,8,0.0,0,1,1,vivo,Afternoon
2188,0,7,0.0008,0,1,1,Huawei,Evening
2189,0,8,0.0,0,1,1,Others,Afternoon
2190,0,8,0.0,1,1,0,Huawei,Afternoon
2191,0,8,0.0,0,0,1,Xiaomi,Morning
2192,0,8,0.0,0,1,1,Samsung,Evening
2193,0,13,0.0007,0,1,1,Samsung,Afternoon
2194,0,8,0.0,0,3,1,OPPO,Evening
2195,0,8,0.0,0,0,1,Xiaomi,Afternoon
2196,0,13,0.002,0,1,0,Apple,Morning
2197,0,13,0.0007,0,1,1,Huawei,Evening
2198,0,8,0.0,0,1,1,OPPO,Evening
2199,0,8,0.0,0,1,1,Gionee,Evening
2200,0,8,0.0,0,1,1,OPPO,Morning
2201,0,8,0.0,0,1,1,Samsung,Evening
2202,0,8,0.0,1,1,0,Meizu,Morning
2203,0,13,0.0007,0,1,1,Huawei,Evening
2204,0,8,0.0,0,2,1,Coolpad,Evening
2205,0,8,0.0,0,1,1,Others,Evening
2206,0,3,0.000498099,0,1,0,Others,Afternoon
2207,0,8,0.0,0,3,1,Meizu,Morning
2208,0,8,0.0,0,3,1,vivo,Evening
2209,0,8,0.0,0,1,1,Huawei,Evening
2210,0,8,0.0,0,2,1,Samsung,Evening
2211,0,8,0.0,0,1,0,OPPO,Evening
2212,0,8,0.0,0,0,1,Huawei,Morning
2213,0,8,0.0,0,1,1,vivo,Morning
2214,0,8,0.0,1,0,1,Samsung,Afternoon
2215,0,8,0.0,0,1,1,OPPO,Morning
2216,0,8,0.0,0,1,1,Samsung,Afternoon
2217,0,8,0.0,0,1,1,Others,Afternoon
2218,0,8,0.0,0,3,1,vivo,Evening
2219,0,8,0.0,1,1,0,Huawei,Morning
2220,0,8,0.0,0,1,0,Meizu,Afternoon
2221,0,8,0.0,0,1,1,vivo,Afternoon
2222,0,8,0.0,0,0,1,vivo,Evening
2223,0,8,0.0,0,1,1,vivo,Afternoon
2224,0,8,0.0,0,1,1,Xiaomi,Morning
2225,0,8,0.0,0,1,0,Gionee,Afternoon
2226,0,8,0.0,0,2,1,Others,Evening
2227,0,8,0.0,0,2,1,Xiaomi,Evening
2228,0,8,0.0,0,1,1,Xiaomi,Evening
2229,0,8,0.0,1,1,0,Xiaomi,Morning
2230,0,8,0.0,0,0,1,Coolpad,Evening
2231,0,8,0.0,0,1,1,Xiaomi,Evening
2232,0,13,0.002,0,1,0,Apple,Morning
2233,0,8,0.0,0,1,1,Huawei,Evening
2234,0,8,0.0,0,0,1,Others,Evening
2235,0,8,0.0,0,1,1,OPPO,Evening
2236,0,8,0.0,0,0,1,Others,Afternoon
2237,0,8,0.0,0,1,1,OPPO,Evening
2238,0,3,0.000498099,0,0,1,Samsung,Evening
2239,0,8,0.0,0,1,1,Huawei,Afternoon
2240,0,8,0.0,0,1,1,OPPO,Evening
2241,0,8,0.0,0,1,1,OPPO,Morning
2242,0,8,0.0,0,1,1,Meizu,Evening
2243,0,8,0.0,0,3,1,Meizu,Evening
2244,0,8,0.0,0,1,0,Huawei,Afternoon
2245,0,8,0.0,0,2,1,vivo,Evening
2246,0,8,0.0,0,1,1,Xiaomi,Afternoon
2247,0,7,0.0008,0,1,1,Huawei,Afternoon
2248,0,3,0.000498099,0,1,1,Others,Morning
2249,0,8,0.0,0,0,1,Others,Afternoon
2250,0,8,0.0,0,1,1,vivo,Evening
2251,0,8,0.0,0,1,1,Gionee,Afternoon
2252,0,8,0.0,0,2,1,vivo,Morning
2253,0,8,0.0,0,0,1,Xiaomi,Evening
2254,0,8,0.0,0,2,1,Others,Evening
2255,0,8,0.0,0,1,0,Huawei,Morning
2256,0,8,0.0,0,1,1,vivo,Afternoon
2257,0,7,0.00078,0,1,5,OPPO,Evening
2258,0,8,0.0,0,1,1,Others,Evening
2259,0,8,0.0,0,3,1,Gionee,Afternoon
2260,0,8,0.0,0,1,1,OPPO,Evening
2261,0,3,0.000498099,0,0,1,Huawei,Afternoon
2262,0,8,0.0,0,2,1,Huawei,Afternoon
2263,0,8,0.0,0,1,1,Huawei,Afternoon
2264,0,8,0.0,0,1,1,Samsung,Afternoon
2265,0,8,0.0,0,1,0,Others,Afternoon
2266,0,8,0.0,0,1,1,vivo,Afternoon
2267,0,8,0.0,0,1,1,vivo,Evening
2268,0,8,0.0,0,3,1,Huawei,Afternoon
2269,0,8,0.0,0,3,1,Samsung,Evening
2270,0,8,0.0,0,2,0,Others,Afternoon
2271,0,8,0.0,0,2,1,OPPO,Afternoon
2272,0,8,0.0,0,1,1,OPPO,Morning
2273,0,8,0.0,0,2,1,Xiaomi,Morning
2274,0,8,0.0,0,1,1,Huawei,Evening
2275,0,7,0.0008,0,2,1,Others,Afternoon
2276,0,8,0.0,0,1,1,Others,Afternoon
2277,0,8,0.0,0,1,1,Huawei,Morning
2278,0,8,0.0,0,0,1,Xiaomi,Evening
2279,0,8,0.0,0,1,0,Others,Afternoon
2280,0,8,0.0,0,1,1,Huawei,Evening
2281,0,8,0.0,0,1,1,Others,Morning
2282,0,8,0.0,0,1,1,Huawei,Morning
2283,0,8,0.0,0,1,1,Gionee,Evening
2284,0,8,0.0,0,0,1,OPPO,Morning
2285,0,13,0.0007,0,2,1,Huawei,Afternoon
2286,0,8,0.0,0,1,1,OPPO,Afternoon
2287,0,13,0.0007,0,1,1,Huawei,Evening
2288,0,8,0.0,0,1,1,OPPO,Afternoon
2289,0,8,0.0,0,1,1,Xiaomi,Evening
2290,0,8,0.0,0,0,1,Others,Morning
2291,0,8,0.0,0,1,1,vivo,Afternoon
2292,0,8,0.0,0,1,3,vivo,Afternoon
2293,0,8,0.0,0,3,0,Huawei,Afternoon
2294,0,7,0.0008,0,2,1,Others,Morning
2295,0,8,0.0,0,1,1,Huawei,Afternoon
2296,0,8,0.0,0,1,1,Xiaomi,Morning
2297,0,8,0.0,1,1,1,OPPO,Morning
2298,0,8,0.0,0,3,1,Others,Morning
2299,0,8,0.0,0,1,1,Others,Evening
2300,0,8,0.0,0,1,1,Others,Evening
2301,0,8,0.0,0,3,1,Huawei,Evening
2302,0,7,0.0006,0,1,5,Others,Afternoon
2303,0,8,0.0,0,1,1,Huawei,Morning
2304,0,13,0.0007,0,1,1,vivo,Afternoon
2305,0,8,0.0,0,1,1,Xiaomi,Evening
2306,0,8,0.0,0,1,0,Meizu,Evening
2307,0,13,0.0007,0,1,1,OPPO,Evening
2308,0,8,0.0,0,0,1,Huawei,Evening
2309,0,8,0.0,0,2,1,vivo,Morning
2310,0,8,0.0,0,3,1,Coolpad,Evening
2311,0,8,0.0,0,1,0,Samsung,Afternoon
2312,0,8,0.0,0,1,0,Xiaomi,Evening
2313,0,8,0.0,0,1,1,Xiaomi,Afternoon
2314,0,8,0.0,0,0,1,vivo,Afternoon
2315,0,8,0.0,0,1,1,OPPO,Evening
2316,0,8,0.0,0,1,0,Samsung,Evening
2317,0,8,0.0,0,1,1,Huawei,Afternoon
2318,0,8,0.0,0,1,1,Gionee,Evening
2319,0,8,0.0,0,1,1,Meizu,Afternoon
2320,0,7,0.0010400000000000001,0,3,1,Meizu,Evening
2321,0,3,0.001778925,0,0,1,Samsung,Morning
2322,0,8,0.0,0,1,0,Others,Afternoon
2323,0,8,0.0,0,2,0,Meizu,Evening
2324,0,13,0.0007,0,1,1,Others,Morning
2325,0,8,0.0,0,1,0,vivo,Morning
2326,0,8,0.0,0,1,0,Others,Morning
2327,0,8,0.0,0,2,4,Samsung,Morning
2328,0,7,0.0008,0,1,5,Huawei,Morning
2329,0,8,0.0,0,1,1,Meizu,Morning
2330,0,8,0.0,0,2,1,vivo,Morning
2331,0,8,0.0,0,1,1,OPPO,Morning
2332,0,8,0.0,0,2,0,OPPO,Afternoon
2333,0,8,0.0,0,0,1,Others,Evening
2334,0,8,0.0,0,2,0,Others,Afternoon
2335,0,8,0.0,0,1,1,Huawei,Afternoon
2336,0,8,0.0,0,1,1,OPPO,Afternoon
2337,0,8,0.0,0,1,1,OPPO,Evening
2338,0,7,0.0004,0,0,1,Xiaomi,Evening
2339,0,13,0.0007,0,1,1,Others,Evening
2340,0,3,0.000498099,0,0,1,Huawei,Afternoon
2341,0,8,0.0,0,1,1,Huawei,Evening
2342,0,13,0.0007,0,1,1,OPPO,Morning
2343,0,8,0.0,0,1,1,Samsung,Evening
2344,0,8,0.0,0,1,1,Samsung,Evening
2345,0,8,0.0,0,1,0,vivo,Afternoon
2346,0,8,0.0,0,2,1,Huawei,Afternoon
2347,0,3,0.000498099,0,0,1,Apple,Evening
2348,0,8,0.0,0,2,1,Xiaomi,Evening
2349,0,8,0.0,0,1,1,OPPO,Evening
2350,0,8,0.0,0,0,1,Meizu,Evening
2351,0,8,0.0,0,3,0,Huawei,Evening
2352,0,8,0.0,0,1,1,Huawei,Afternoon
2353,0,8,0.0,0,1,0,Huawei,Morning
2354,0,8,0.0,0,1,1,Xiaomi,Evening
2355,0,8,0.0,0,1,1,vivo,Evening
2356,0,8,0.0,0,0,1,OPPO,Morning
2357,0,8,0.0,0,1,1,Xiaomi,Afternoon
2358,0,8,0.0,0,3,1,Xiaomi,Morning
2359,0,8,0.0,0,0,1,Others,Evening
2360,0,8,0.0,0,0,1,Xiaomi,Evening
2361,0,8,0.0,0,1,1,Others,Morning
2362,0,8,0.0,0,3,0,Huawei,Afternoon
2363,0,8,0.0,0,1,1,OPPO,Afternoon
2364,0,8,0.0,0,2,1,Huawei,Afternoon
2365,0,8,0.0,0,0,1,Others,Afternoon
2366,0,3,0.000498099,0,0,1,Apple,Afternoon
2367,0,8,0.0,0,1,1,Coolpad,Evening
2368,0,8,0.0,0,1,1,vivo,Evening
2369,0,8,0.0,0,1,1,vivo,Morning
2370,0,8,0.0,0,2,1,OPPO,Morning
2371,0,8,0.0,0,1,1,Others,Morning
2372,0,8,0.0,0,0,1,OPPO,Morning
2373,0,8,0.0,0,3,1,Others,Evening
2374,0,8,0.0,0,1,1,Meizu,Morning
2375,0,8,0.0,0,1,1,Others,Morning
2376,0,8,0.0,0,2,0,vivo,Evening
2377,0,8,0.0,0,1,1,Xiaomi,Evening
2378,0,8,0.0,0,1,1,Samsung,Afternoon
2379,0,8,0.0,0,3,1,Others,Afternoon
2380,0,8,0.0,0,1,1,Samsung,Evening
2381,0,8,0.0,0,1,1,OPPO,Afternoon
2382,0,7,0.0008,0,1,1,Others,Morning
2383,0,8,0.0,0,2,1,Samsung,Morning
2384,0,8,0.0,1,3,1,Coolpad,Evening
2385,0,8,0.0,0,1,1,OPPO,Morning
2386,0,8,0.0,0,1,0,Others,Morning
2387,0,8,0.0,0,0,1,Others,Afternoon
2388,0,13,0.0007,0,1,5,OPPO,Afternoon
2389,0,8,0.0,0,1,1,Others,Afternoon
2390,0,7,0.0006,0,1,5,Others,Evening
2391,0,8,0.0,0,1,1,Xiaomi,Morning
2392,1,8,0.0,0,1,1,Samsung,Evening
2393,0,8,0.0,0,2,1,Xiaomi,Afternoon
2394,0,7,0.0006,0,1,5,Others,Evening
2395,0,8,0.0,0,1,1,Huawei,Morning
2396,0,8,0.0,0,0,1,Coolpad,Afternoon
2397,0,8,0.0,0,3,1,Samsung,Evening
2398,0,13,0.002,0,1,0,Apple,Afternoon
2399,0,8,0.0,0,1,1,Meizu,Morning
2400,0,8,0.0,0,1,0,vivo,Evening
2401,0,8,0.0,0,1,0,vivo,Morning
2402,0,8,0.0,0,1,1,Samsung,Afternoon
2403,0,8,0.0,0,1,0,OPPO,Morning
2404,0,8,0.0,0,2,1,Samsung,Evening
2405,0,8,0.0,0,0,1,Others,Afternoon
2406,0,8,0.0,0,1,0,Others,Morning
2407,0,8,0.0,0,1,1,Huawei,Evening
2408,0,8,0.0,1,2,0,Others,Morning
2409,0,13,0.0007,0,1,1,Meizu,Evening
2410,0,8,0.0,0,1,1,Meizu,Afternoon
2411,0,8,0.0,1,1,1,Huawei,Evening
2412,0,8,0.0,1,1,0,Gionee,Morning
2413,0,8,0.0,0,3,1,Meizu,Morning
2414,0,8,0.0,0,3,1,Xiaomi,Evening
2415,0,8,0.0,0,2,1,OPPO,Afternoon
2416,0,8,0.0,0,1,1,Xiaomi,Afternoon
2417,0,8,0.0,0,1,1,vivo,Morning
2418,0,8,0.0,0,1,1,vivo,Afternoon
2419,0,8,0.0,0,1,1,Samsung,Evening
2420,0,8,0.0,0,1,1,Huawei,Morning
2421,0,8,0.0,0,1,1,Gionee,Morning
2422,0,8,0.0,0,1,1,OPPO,Morning
2423,0,8,0.0,1,3,0,Xiaomi,Afternoon
2424,0,8,0.0,0,3,0,Huawei,Afternoon
2425,0,8,0.0,0,1,1,OPPO,Evening
2426,0,8,0.0,0,1,1,vivo,Morning
2427,0,8,0.0,0,3,1,Xiaomi,Evening
2428,1,8,0.0,0,2,1,Others,Morning
2429,0,8,0.0,0,1,1,vivo,Afternoon
2430,0,3,0.000498099,0,1,0,Apple,Morning
2431,0,8,0.0,0,1,0,Huawei,Afternoon
2432,0,7,0.0005,0,0,1,Huawei,Afternoon
2433,0,8,0.0,0,2,1,OPPO,Afternoon
2434,0,8,0.0,0,1,1,Samsung,Evening
2435,0,8,0.0,0,2,1,vivo,Afternoon
2436,0,8,0.0,0,1,0,Coolpad,Evening
2437,0,8,0.0,1,0,1,OPPO,Afternoon
2438,0,8,0.0,0,1,1,Huawei,Morning
2439,0,3,0.000498099,0,0,1,Apple,Afternoon
2440,0,8,0.0,0,0,1,Samsung,Afternoon
2441,0,8,0.0,0,1,1,OPPO,Morning
2442,0,8,0.0,0,1,1,OPPO,Afternoon
2443,0,8,0.0,0,2,1,Meizu,Evening
2444,0,8,0.0,0,1,1,Xiaomi,Evening
2445,0,8,0.0,0,3,1,Meizu,Evening
2446,0,8,0.0,0,1,1,vivo,Evening
2447,0,8,0.0,0,1,0,Xiaomi,Evening
2448,0,8,0.0,0,1,0,Samsung,Morning
2449,0,8,0.0,0,1,1,Samsung,Evening
2450,0,8,0.0,0,1,1,vivo,Morning
2451,0,8,0.0,0,1,1,Xiaomi,Evening
2452,0,8,0.0,0,3,1,vivo,Morning
2453,0,8,0.0,0,1,1,OPPO,Evening
2454,0,8,0.0,0,1,1,Xiaomi,Afternoon
2455,0,8,0.0,0,2,0,Others,Evening
2456,0,8,0.0,0,1,1,OPPO,Afternoon
2457,0,8,0.0,0,1,1,Gionee,Afternoon
2458,0,8,0.0,0,3,0,OPPO,Evening
2459,0,7,0.0008,0,2,1,Samsung,Afternoon
2460,0,8,0.0,0,1,0,Samsung,Evening
2461,0,8,0.0,0,2,0,Huawei,Afternoon
2462,0,8,0.0,0,1,1,OPPO,Evening
2463,0,8,0.0,0,1,1,Xiaomi,Evening
2464,0,8,0.0,0,1,1,Others,Evening
2465,0,8,0.0,0,1,1,OPPO,Morning
2466,0,8,0.0,0,1,1,OPPO,Afternoon
2467,0,8,0.0,0,1,1,Others,Morning
2468,0,8,0.0,1,3,0,Others,Morning
2469,0,8,0.0,0,0,1,Others,Evening
2470,0,8,0.0,0,1,1,OPPO,Morning
2471,0,8,0.0,0,1,1,Xiaomi,Evening
2472,0,8,0.0,0,1,1,Xiaomi,Afternoon
2473,0,8,0.0,0,1,1,vivo,Afternoon
2474,0,8,0.0,0,1,0,Huawei,Evening
2475,0,3,0.000498099,0,1,1,OPPO,Afternoon
2476,0,8,0.0,0,1,1,Huawei,Evening
2477,0,8,0.0,0,1,1,Xiaomi,Morning
2478,0,7,0.0008,0,3,1,Coolpad,Afternoon
2479,0,8,0.0,0,1,1,Huawei,Evening
2480,0,8,0.0,0,1,1,vivo,Morning
2481,0,7,0.0008,0,3,3,Xiaomi,Morning
2482,0,8,0.0,0,1,1,OPPO,Morning
2483,0,8,0.0,0,1,0,Others,Morning
2484,0,8,0.0,0,1,1,Xiaomi,Morning
2485,0,8,0.0,0,1,1,Samsung,Evening
2486,0,8,0.0,0,1,0,Meizu,Afternoon
2487,0,8,0.0,0,1,1,OPPO,Evening
2488,0,8,0.0,0,1,0,Coolpad,Morning
2489,0,13,0.0007,0,1,1,Others,Evening
2490,0,8,0.0,0,3,1,Samsung,Afternoon
2491,0,8,0.0,0,1,1,OPPO,Evening
2492,0,8,0.0,1,1,1,Xiaomi,Evening
2493,0,8,0.0,0,1,1,OPPO,Morning
2494,0,8,0.0,0,3,0,OPPO,Morning
2495,0,8,0.0,0,3,1,OPPO,Afternoon
2496,0,8,0.0,0,1,1,OPPO,Afternoon
2497,0,8,0.0,0,0,1,Xiaomi,Evening
2498,0,8,0.0,0,1,1,Huawei,Afternoon
2499,0,8,0.0,0,1,0,Huawei,Evening
2500,0,8,0.0,0,2,1,Huawei,Afternoon
2501,0,8,0.0,0,3,1,vivo,Morning
2502,0,8,0.0,0,2,1,vivo,Afternoon
2503,0,8,0.0,0,1,1,Gionee,Evening
2504,0,8,0.0,0,1,0,vivo,Morning
2505,0,8,0.0,0,1,1,Samsung,Afternoon
2506,0,8,0.0,0,1,1,Samsung,Morning
2507,0,8,0.0,0,1,0,Meizu,Morning
2508,0,8,0.0,0,1,1,Others,Evening
2509,0,8,0.0,0,1,0,Xiaomi,Morning
2510,0,8,0.0,0,1,0,Others,Afternoon
2511,0,8,0.0,0,2,0,Huawei,Evening
2512,0,8,0.0,0,3,1,Xiaomi,Morning
2513,0,8,0.0,0,1,1,Others,Afternoon
2514,0,8,0.0,0,1,1,OPPO,Afternoon
2515,0,8,0.0,0,3,1,Huawei,Evening
2516,0,8,0.0,0,1,1,Samsung,Evening
2517,0,8,0.0,0,2,1,vivo,Afternoon
2518,0,8,0.0,0,1,1,Others,Afternoon
2519,0,8,0.0,0,1,1,OPPO,Afternoon
2520,0,8,0.0,0,0,1,Huawei,Evening
2521,0,8,0.0,0,3,1,Xiaomi,Evening
2522,0,8,0.0,0,1,1,Others,Morning
2523,0,8,0.0,0,2,1,Samsung,Afternoon
2524,0,8,0.0,0,1,1,Others,Afternoon
2525,0,8,0.0,0,1,1,Xiaomi,Morning
2526,0,8,0.0,0,1,1,Meizu,Morning
2527,0,8,0.0,0,1,0,Huawei,Evening
2528,0,8,0.0,0,1,1,OPPO,Evening
2529,0,8,0.0,0,1,1,Meizu,Morning
2530,0,8,0.0,0,3,1,Huawei,Evening
2531,0,8,0.0,0,3,1,Xiaomi,Evening
2532,0,8,0.0,0,2,0,OPPO,Morning
2533,0,8,0.0,0,2,1,Others,Afternoon
2534,0,8,0.0,0,1,1,Meizu,Evening
2535,0,8,0.0,0,1,1,Samsung,Afternoon
2536,0,7,0.0004,0,1,3,vivo,Morning
2537,0,8,0.0,0,2,0,Others,Morning
2538,0,8,0.0,0,1,1,Others,Afternoon
2539,0,8,0.0,0,1,1,vivo,Afternoon
2540,0,8,0.0,0,2,1,Others,Afternoon
2541,0,8,0.0,0,2,1,Xiaomi,Afternoon
2542,0,8,0.0,0,1,1,vivo,Morning
2543,0,3,0.000498099,0,0,1,vivo,Morning
2544,0,8,0.0,0,2,1,Others,Evening
2545,0,8,0.0,1,1,1,Huawei,Evening
2546,0,8,0.0,0,2,1,OPPO,Afternoon
2547,0,8,0.0,0,3,0,Meizu,Morning
2548,0,8,0.0,0,1,1,OPPO,Morning
2549,0,8,0.0,0,1,0,OPPO,Evening
2550,0,8,0.0,0,1,0,OPPO,Morning
2551,0,8,0.0,0,1,1,OPPO,Morning
2552,0,13,0.0014,0,1,0,Others,Evening
2553,0,7,0.00078,0,3,1,Xiaomi,Afternoon
2554,0,8,0.0,0,1,1,Xiaomi,Evening
2555,0,8,0.0,0,2,1,Samsung,Evening
2556,0,8,0.0,0,2,1,vivo,Afternoon
2557,0,8,0.0,0,1,1,OPPO,Afternoon
2558,0,13,0.0007,0,1,1,Huawei,Evening
2559,0,7,0.0008,0,0,1,Huawei,Evening
2560,0,8,0.0,0,0,1,Others,Afternoon
2561,0,8,0.0,0,0,1,Xiaomi,Evening
2562,0,8,0.0,0,1,1,Others,Evening
2563,0,8,0.0,0,1,1,Gionee,Evening
2564,0,8,0.0,0,1,1,Meizu,Morning
2565,0,8,0.0,0,2,1,Xiaomi,Afternoon
2566,0,8,0.0,0,3,1,vivo,Afternoon
2567,0,13,0.0007,0,1,1,Huawei,Evening
2568,0,8,0.0,0,1,1,Meizu,Afternoon
2569,0,8,0.0,0,1,1,OPPO,Morning
2570,0,8,0.0,0,1,1,Others,Afternoon
2571,0,8,0.0,1,1,0,Samsung,Afternoon
2572,0,8,0.0,0,3,1,Xiaomi,Evening
2573,0,8,0.0,0,2,1,Xiaomi,Morning
2574,0,8,0.0,0,2,1,OPPO,Evening
2575,0,8,0.0,0,1,1,OPPO,Morning
2576,0,8,0.0,0,2,1,vivo,Evening
2577,0,8,0.0,1,1,0,Others,Afternoon
2578,0,8,0.0,0,1,1,Xiaomi,Afternoon
2579,0,8,0.0,0,3,1,Xiaomi,Afternoon
2580,0,8,0.0,0,1,1,vivo,Evening
2581,0,8,0.0,0,3,1,OPPO,Afternoon
2582,0,8,0.0,0,2,1,Others,Evening
2583,0,8,0.0,0,0,1,vivo,Morning
2584,0,8,0.0,0,1,1,vivo,Evening
2585,0,8,0.0,0,1,1,Huawei,Afternoon
2586,0,8,0.0,0,2,1,Samsung,Evening
2587,0,8,0.0,1,1,3,Huawei,Evening
2588,0,8,0.0,0,1,1,Xiaomi,Afternoon
2589,0,8,0.0,0,0,1,Others,Morning
2590,0,8,0.0,0,1,1,Huawei,Evening
2591,0,8,0.0,0,1,0,Huawei,Afternoon
2592,0,8,0.0,1,1,1,vivo,Morning
2593,0,8,0.0,0,3,1,Huawei,Morning
2594,0,8,0.0,0,1,1,Xiaomi,Evening
2595,0,8,0.0,0,2,1,Samsung,Evening
2596,0,8,0.0,0,3,1,Huawei,Evening
2597,0,8,0.0,0,0,1,OPPO,Evening
2598,0,8,0.0,0,1,1,Huawei,Afternoon
2599,0,8,0.0,0,1,1,Meizu,Morning
2600,0,8,0.0,0,1,1,Xiaomi,Morning
2601,0,8,0.0,0,1,1,Samsung,Evening
2602,0,8,0.0,0,2,1,OPPO,Evening
2603,0,8,0.0,0,1,1,Samsung,Afternoon
2604,0,8,0.0,0,2,0,vivo,Afternoon
2605,0,8,0.0,0,1,4,OPPO,Afternoon
2606,0,3,0.000498099,0,0,1,Huawei,Evening
2607,0,8,0.0,0,3,1,OPPO,Afternoon
2608,0,8,0.0,0,3,1,Xiaomi,Morning
2609,1,7,0.0008,0,3,1,Samsung,Evening
2610,0,8,0.0,0,1,1,Gionee,Evening
2611,0,13,0.0007,0,1,1,vivo,Evening
2612,0,8,0.0,0,1,1,Huawei,Morning
2613,0,8,0.0,0,1,1,Huawei,Afternoon
2614,0,8,0.0,0,3,1,OPPO,Afternoon
2615,0,8,0.0,0,1,1,Huawei,Afternoon
2616,0,8,0.0,0,1,1,Samsung,Evening
2617,0,8,0.0,0,3,1,vivo,Morning
2618,0,8,0.0,0,1,1,Xiaomi,Morning
2619,0,8,0.0,0,1,1,Others,Evening
2620,0,13,0.004,1,3,5,Meizu,Afternoon
2621,0,8,0.0,0,1,1,vivo,Morning
2622,0,8,0.0,0,1,1,Huawei,Morning
2623,0,13,0.0007,0,1,1,OPPO,Evening
2624,0,8,0.0,0,0,1,Samsung,Morning
2625,0,8,0.0,0,3,1,Huawei,Evening
2626,0,8,0.0,0,1,1,Others,Afternoon
2627,0,8,0.0,0,0,1,Others,Evening
2628,0,7,0.0010400000000000001,0,3,1,Others,Morning
2629,0,8,0.0,0,3,0,Xiaomi,Morning
2630,0,8,0.0,0,1,1,Others,Afternoon
2631,0,8,0.0,0,1,1,Huawei,Evening
2632,0,8,0.0,0,1,0,Others,Morning
2633,0,8,0.0,0,2,1,Samsung,Morning
2634,0,8,0.0,0,1,1,Others,Evening
2635,0,8,0.0,0,1,1,OPPO,Evening
2636,0,8,0.0,0,1,1,vivo,Evening
2637,0,8,0.0,0,1,1,Gionee,Morning
2638,0,8,0.0,0,1,1,Others,Evening
2639,0,8,0.0,0,1,1,Xiaomi,Evening
2640,0,3,0.000498099,1,0,1,vivo,Afternoon
2641,0,8,0.0,0,1,1,Others,Evening
2642,0,8,0.0,0,1,1,OPPO,Evening
2643,0,8,0.0,0,1,1,Others,Morning
2644,0,8,0.0,0,2,1,Others,Afternoon
2645,1,8,0.0,0,1,1,OPPO,Afternoon
2646,0,8,0.0,1,1,1,OPPO,Afternoon
2647,0,8,0.0,0,3,1,Xiaomi,Morning
2648,0,8,0.0,0,1,1,OPPO,Evening
2649,0,8,0.0,0,1,1,OPPO,Morning
