"LogEarning","Schooling","QoB"
14.3837922367326,16.7,4
11.355861642401,16.2,2
10.2550602207632,10,1
12.8061648727003,13.2,2
16.9405551660563,10.5,3
15.5453429663896,16.5,3
7.816166463632,7.2,2
16.1988565783715,13.7,4
17.7705534433658,16.2,2
11.7325261995114,13.7,4
18.8345485929286,16.7,4
14.4159351013974,13.7,4
10.7617038111577,13.7,4
13.6487937472294,16.2,2
16.3801643164891,16.2,2
14.1220240987614,10.7,4
13.2979254464476,10.5,3
13.0538452953035,16.5,3
14.1710053955249,16.7,4
11.5455383648126,10.2,2
15.9098607841218,16,1
20.9486024763939,19.2,2
9.31182366391047,13.5,3
12.2879312042864,13.7,4
8.83556278844372,13.2,2
17.2606871078771,13,1
18.2724929522719,16.2,2
12.0538521590568,16,1
18.3120043955752,19.2,2
13.3602847743354,13,1
20.061630556453,19,1
20.9950878156064,16.7,4
8.85291749453733,13.7,4
14.6612922492484,13.7,4
15.1008162568418,13,1
16.0831435057438,10,1
12.5069133985872,16.5,3
16.5945479077113,13.2,2
11.3120698778289,10.2,2
14.1392919703196,13.5,3
8.20513972752786,10.5,3
11.0551254534183,13.5,3
17.7397367115357,13.2,2
19.1099836668958,16.5,3
14.0355257779498,13.2,2
15.8633024242754,13.2,2
15.874650894081,13.7,4
16.9137101313181,16.7,4
15.0630323259884,16.2,2
16.0118082880133,16.5,3
10.2125914972747,16.2,2
17.228707665144,13.7,4
18.972186122949,13.7,4
13.6284945381532,19,1
14.8867239117081,16,1
14.2883049822338,13.7,4
16.2713446886455,13.5,3
17.3649495972025,16.2,2
18.4509591928247,16.7,4
14.2735988792276,10.7,4
10.393528552253,13.2,2
18.189184866517,16.5,3
13.2678145895326,19.5,3
13.3286122924989,13.2,2
16.6541150531769,16.5,3
15.6594457420321,19.2,2
17.4295523029163,22,1
13.4761241705206,13.5,3
13.7384409062817,19.5,3
13.746820811081,13,1
14.3356279765463,19.7,4
23.6280155715348,19.5,3
13.5222861681847,10.7,4
16.6219561055925,16.5,3
11.0737094226823,7.5,3
14.9797752011601,13.7,4
15.1671251293427,16.5,3
14.1127685082799,7.5,3
20.57225950296,22.5,3
13.7021375576981,13,1
4.92148682307204,10.5,3
15.9701562248855,16.2,2
17.0561622781386,13.5,3
17.0281907076478,22.7,4
11.5694949905428,13.7,4
12.2172029590148,13.2,2
18.5188109083038,13,1
13.3295434084732,13.7,4
14.1556607599922,13,1
14.2039364660628,13.2,2
14.4229103600489,10.7,4
9.87028895152473,7.2,2
11.720050350611,16.5,3
15.2677861949103,13.7,4
18.190897488827,13.5,3
14.9975222018658,16.5,3
19.0828879872634,19.7,4
12.8224985968777,13.7,4
13.8651234343204,13,1
11.2031240758523,13.5,3
10.8603354582247,16,1
15.0024760028336,13.5,3
16.9647263064867,13.5,3
20.1049853105581,19.7,4
9.88085328750606,19.5,3
14.2058189560173,13.2,2
15.0896928570756,19.2,2
18.8876963106986,10.7,4
12.9498942518282,10.5,3
12.6617863391584,13.2,2
12.9229395329948,10.7,4
13.0983984120103,10.7,4
18.7580933286932,13,1
21.0104551379151,16.5,3
17.6273078390487,19.2,2
13.5641692664061,19.7,4
19.0257917767268,13.7,4
9.69288544773201,19.2,2
14.1386461375664,13.5,3
15.5538038234504,16.5,3
17.9611425153057,19.2,2
16.4757631641938,16,1
21.4326908479022,16.5,3
10.8706704691305,16.5,3
15.9497454247747,16.5,3
15.0664365831505,13.7,4
13.9548273680661,13.5,3
16.7737290918051,13.5,3
14.0014623664752,10.5,3
20.8262639910561,19.7,4
15.0198310057779,7.2,2
18.8142845118984,16.5,3
9.27506457338285,10.7,4
14.7559046477496,13.7,4
14.9185342421563,16.5,3
13.8074454567191,13.2,2
11.8443061552461,16,1
20.2878756250843,16,1
18.6723623279285,19.2,2
13.8910042381841,16.2,2
18.7535459765847,13.7,4
14.3972828285052,16.7,4
16.592730855376,16,1
10.0076389404708,13.5,3
12.4282684755037,13.7,4
20.4367476849527,19.7,4
15.0033645725765,13,1
16.9576009368967,16,1
22.4746949487861,19.7,4
19.0873432019557,13.2,2
13.1873158278944,13.2,2
14.3958757217101,16.5,3
15.0821927665888,13.2,2
14.6507281554253,16.2,2
19.8397984025812,19.7,4
13.524652092619,13.5,3
19.8324956182589,19.2,2
12.0332401639648,13.7,4
14.6579436696619,16.7,4
12.3388652880381,13.2,2
13.4946102516362,19.2,2
12.9541030947535,10.7,4
18.0752090909103,13.5,3
15.9913522678785,10,1
19.9011993919659,13.7,4
17.5855402057325,19.2,2
11.0483010364948,13.2,2
10.1938768245933,13.5,3
12.9351948986641,13.2,2
14.1309632118676,7.7,4
15.5366734299946,13.5,3
11.9382650007611,13.5,3
12.3854892776478,13,1
16.1475631370989,13.2,2
11.7119036404809,10.5,3
10.7095327205053,13,1
11.6241938105334,16.5,3
17.3563137975253,16.7,4
12.6083992068306,13.7,4
22.9907921802139,22.2,2
8.64489167373268,10,1
19.6296285072186,19,1
17.9637170924984,13.5,3
12.1897575104359,13.7,4
9.39461287153478,13,1
15.6651901611104,16.2,2
14.1329605761379,13.7,4
18.0828278080754,13.2,2
13.1538879344478,19,1
15.9618846115055,13.2,2
18.3893972811546,16.2,2
10.6138883159008,13.5,3
17.1048140977445,16.7,4
17.5230226924958,13.5,3
14.6301847313692,13.2,2
14.6979378451735,13.7,4
10.7488506582696,16.7,4
14.226371026453,13,1
15.8756128778909,16.7,4
15.8147439537744,16.5,3
18.7666245871425,16,1
17.8959443966576,16.5,3
12.9233330488109,13.2,2
18.9689298466968,16.2,2
12.8015866725202,16.2,2
14.2453303743985,13.5,3
13.5322116042944,13.5,3
17.3326895077604,16.5,3
14.1475938040415,13.2,2
13.0471887777107,13.5,3
17.0509193634174,19.7,4
10.8556592639646,10.2,2
12.0923867998398,13.2,2
12.9332763242961,10.2,2
19.195650661924,19.5,3
16.97729190722,10.7,4
11.9112168282976,13.5,3
14.8449540762142,16.7,4
11.4203822740178,13.5,3
10.9271909549159,16.7,4
12.134515502281,13.2,2
13.9509591494067,13.5,3
24.1372386524517,16.7,4
18.9282476039582,16.2,2
9.86348492032651,10,1
10.7997112877292,10,1
10.8820336054517,13,1
15.5731623637139,16.7,4
11.4573415998652,10.2,2
14.585131342491,13.2,2
12.9253844104838,16.7,4
19.1364483465614,13.5,3
19.6869233521371,16,1
12.16993800979,16.5,3
15.6841638258864,10.5,3
13.2883349256572,10.7,4
14.3472759874397,13.5,3
10.5000917339131,13,1
13.8271276737464,19,1
17.9351881481708,22.5,3
8.83728618337448,13.5,3
20.6960880119146,16,1
18.4626376742852,13.2,2
10.7673017039722,13.2,2
10.9898048918579,10,1
12.8409652926789,13.5,3
16.7113562775984,16,1
13.1912321133021,13.5,3
18.0096234414919,16.5,3
15.6983660712455,13.7,4
13.5782488706705,10.2,2
17.0693216364753,16.7,4
15.0444949693724,19.5,3
13.8501896503863,16.5,3
18.3709102018064,16,1
17.8210815646817,16.7,4
21.4478581131007,16.7,4
13.2150461240352,13.7,4
20.3785867705976,19.7,4
18.8310822198521,19,1
12.4161863715223,13.2,2
21.90829597752,19,1
14.6698517067816,16.2,2
16.2746898225544,16.2,2
15.3917449343616,13,1
11.692741444504,10,1
13.6462757675289,13.2,2
16.4897579668329,16,1
22.7646943771748,19.2,2
12.4792922528199,13.7,4
15.5357227971385,13.5,3
11.4482163236677,13.2,2
9.06717242707808,13,1
13.1083515189536,13.2,2
14.6989057080856,19.2,2
15.3618074231787,13,1
15.7539948439944,19.5,3
12.0065900364162,16.5,3
14.8751509916438,22,1
18.0679956569893,16.7,4
20.6255623897738,16.5,3
15.4345961190674,16.5,3
13.6852357191823,13,1
14.909987690727,10.2,2
14.8630423127991,13.7,4
5.92388751850664,10.2,2
14.6512544313877,13,1
12.9051254561211,13.5,3
12.6750655308391,13.5,3
13.6978410357996,16,1
18.0143248669372,16,1
11.9929318169211,13,1
17.6778750777996,16.7,4
11.6512407082805,10,1
13.4447298351659,16.2,2
15.230554576096,16.7,4
9.92367727111299,16,1
17.1934394960104,19.5,3
11.0332514579124,13.7,4
21.5116730446668,19.2,2
12.1510403609307,13.2,2
13.7684303428282,16,1
17.0319890645666,13.2,2
12.3259982794432,13,1
22.6324027733459,22.5,3
14.6584731088838,16.2,2
18.7918718893184,16.5,3
12.9758574049969,16.7,4
16.7190410651576,10.2,2
17.1417731755328,19.2,2
19.2505398893441,19.2,2
15.2160262439984,13,1
10.2479373177187,13.2,2
15.6547785910803,13.5,3
16.1398138107494,19.5,3
17.3086310154428,16.2,2
17.9126033677416,16.7,4
12.5290250504728,13,1
11.727948210192,10.7,4
11.3788212830605,13.5,3
16.1079336004639,13,1
15.1247258071968,16.2,2
8.28521430748256,10.5,3
14.2628689471938,16.5,3
15.9595483319278,16.2,2
17.6182385103695,16.5,3
12.8829807780425,19.5,3
17.3111984991154,16.7,4
7.54220804396307,13.7,4
10.7552393787221,10.2,2
18.5950687256375,16.2,2
12.5990429938045,16.5,3
13.3416577957325,10.2,2
13.021803354563,10.7,4
12.5682747782068,13,1
9.97022160379352,16,1
13.1510403973356,13.2,2
13.5995085965329,16,1
15.9734930840742,16.5,3
15.2580278858286,10.2,2
13.5526592184652,16.5,3
11.3003247692264,10.2,2
15.4238562760938,13,1
9.52814689807655,13.5,3
15.5251007574271,13,1
10.8871058746181,13.2,2
12.8053254631147,13.5,3
19.0115821483918,16.5,3
17.5389416259114,16.7,4
13.1343037536242,16,1
10.2438612914395,7.7,4
16.8072721830452,16.5,3
16.2369557619468,16,1
13.4986897230659,16.5,3
17.3292019734206,16.2,2
18.7483664072393,19.2,2
11.1420788340947,13,1
5.15202675465837,7.7,4
20.0020898270748,16.2,2
9.18417189046081,10.7,4
14.3900475935633,13.2,2
10.0085394947556,7.7,4
13.7729323659911,13.7,4
10.7463484024913,13.7,4
19.9827876226001,19.2,2
14.2963860217983,10.2,2
18.0790972702344,13.5,3
12.0585871945706,10,1
13.6800278570989,19.5,3
14.6031765270308,13.7,4
12.8514174917056,13.7,4
11.5556222739351,13.7,4
15.2069031829628,19.7,4
12.8170735645864,13.2,2
16.3450337951315,19.7,4
8.13520210005262,13.7,4
9.94631084918746,10.2,2
20.5627616408688,13,1
10.1980381130198,10.7,4
13.4741924158446,16.7,4
17.8810960984984,13,1
14.5934800792448,16.7,4
15.6046475913822,16,1
14.4341373512364,13.2,2
17.1794630404507,16,1
14.5723339290078,16.2,2
12.8909480548241,13.7,4
11.9032766554785,16,1
15.3171000790833,19,1
16.9090304950242,13.7,4
19.8201661097993,19.5,3
11.318841963495,16.2,2
11.35444808524,10.5,3
12.5216320547984,13.2,2
14.8341123801095,16,1
14.0342247792536,13,1
20.0671312090105,19.2,2
16.8337541583458,19.7,4
17.0011609579856,16.2,2
16.8444732723871,10.2,2
18.599976446501,19.5,3
12.0256440103538,16.5,3
15.9747953030183,16.2,2
16.524496344067,16.2,2
11.0804986492604,16.2,2
13.5425849218518,16.5,3
8.7574063752637,10,1
17.9860259772792,19.5,3
11.0612933284645,10.5,3
7.20545325298418,13.5,3
19.5094485118981,13.2,2
15.2459645987588,16.7,4
12.0902180886861,10.2,2
15.1957602053133,10.7,4
17.7770886268569,19.2,2
13.1038532567735,10.2,2
12.7199169154481,13.5,3
15.7587497035492,16.7,4
17.0082348463164,19,1
15.0012538898243,19.2,2
16.6938286877766,16.2,2
19.1467642341648,16.2,2
14.0143791959422,10.7,4
14.8939217452035,16.5,3
9.73892393602552,13.7,4
15.5560833307737,16,1
17.4074750201346,16.2,2
13.1011539940003,16.2,2
12.2967586710107,13.5,3
20.6596215941569,16.7,4
10.8115923830761,10,1
13.7577502743814,16,1
15.482813547275,10.7,4
16.2508453327033,10,1
15.2239827195581,19.5,3
17.6302650440537,13.5,3
10.3913766536257,10.2,2
14.7236157933037,10,1
17.4741347555704,13.2,2
16.1099983487431,13,1
15.3522787329815,13,1
13.8806151741049,10.5,3
15.5064746608922,10.5,3
11.9330954557194,13.2,2
9.28865268873205,13.7,4
15.1554178813028,16.5,3
15.1051044345982,13.7,4
9.35226625573037,13.5,3
12.9435718581141,13.7,4
12.7514091763245,10.5,3
11.9628038200443,13.2,2
12.107497738926,13.7,4
17.8114115199006,19.2,2
14.1691416442372,13.2,2
19.6344851047062,13.7,4
16.4148557503576,13,1
14.8396310664772,16,1
13.5920881437969,10,1
16.2695661821263,16.7,4
12.2825881389236,13.7,4
11.7392213735343,19.7,4
13.8286732007347,16.7,4
15.600077593543,13.2,2
19.2278534205555,13,1
15.4509385385834,16.2,2
11.8060047724003,13,1
18.1714137916314,16.2,2
15.5512004970359,16.7,4
16.5419688243921,16,1
15.1750849235651,16.2,2
16.1365148944061,16,1
11.2915502982695,16.7,4
16.5501729876168,16.5,3
11.6410041224585,16.5,3
23.1596093579521,16.2,2
11.1023761890889,13,1
12.1729723566694,13.7,4
18.2734669601736,16.2,2
14.7548097547806,16.7,4
16.506303980685,19,1
13.1460340279594,10.2,2
13.0278365630726,13.2,2
6.89667596452776,16.5,3
11.317017694079,16.7,4
15.844259927357,22.7,4
17.1415014356787,19.5,3
15.7822305728598,10.7,4
15.3818193489864,10.2,2
18.4556000335654,16.5,3
15.3915738981721,19.5,3
9.80007695156331,10.7,4
17.8105524642259,13.7,4
14.7390824124524,19.5,3
12.9103199576612,10.7,4
17.1411066570577,19,1
14.7406138446705,19,1
19.7556121091042,19,1
15.856172497562,16.5,3
12.8132102310206,13,1
19.8604478489469,22,1
11.3211844945071,16.7,4
20.2152302163937,13.2,2
10.7408000714038,13.2,2
19.5095847739459,16.5,3
12.2208940028726,10.7,4
19.537343081418,22.2,2
14.0993176045283,16.5,3
14.963351376399,13.7,4
13.8867666548967,19.5,3
7.53384301412496,10.5,3
10.950219448857,13.5,3
16.2580202128169,19,1
11.1048667342812,13.2,2
15.4624969973486,16,1
16.7507884436526,16.5,3
13.6116602781722,16.5,3
14.5207252142469,19,1
15.5998826193422,16.7,4
20.5410617360291,13.2,2
12.6302676344197,13.5,3
16.5323747827225,19.7,4
9.80173559019581,10.2,2
17.467135851113,13.7,4
19.9452183063194,16.7,4
13.2037830119534,13,1
10.1593576342289,13,1
9.5632906867376,13.2,2
12.9332895110538,13.5,3
15.0478478818583,13.5,3
17.6265821429307,16.5,3
11.9780772406169,10.7,4
21.0501342110221,22.2,2
16.9509592293021,16,1
14.6865224195573,13,1
18.7067448860541,22.7,4
16.6588855911756,16.5,3
12.1897128379925,16.5,3
18.9599970131902,16.7,4
14.950171749464,10.7,4
18.7628831157269,16.2,2
13.7969115151701,13.7,4
15.336801615142,16.7,4
20.4077486921918,19.7,4
14.7168190541732,10.2,2
14.942807330887,13.2,2
10.0658670790171,13,1
14.7385757714481,13.7,4
14.2087806025674,16.5,3
14.4703998115805,19.5,3
20.73313127774,16.2,2
17.0493611247322,16.2,2
15.4451642538157,10.7,4
9.8661190504411,13,1
15.9886824610044,16.2,2
12.3036531948842,10,1
14.6477194746694,16.5,3
14.8012799082275,16,1
13.0224401511356,13.2,2
18.8053493368995,10,1
15.3620184875385,19.7,4
11.7041918531916,10,1
17.9727758610625,16.2,2
9.11098638732387,13,1
10.1834588763891,10,1
16.8700476353978,16.2,2
10.2200508948224,10.7,4
18.8119509648458,16.5,3
15.1931231132134,16.2,2
13.1120592203982,13.5,3
13.0218079307495,10.7,4
12.9118120443512,13,1
11.5052634083657,10.5,3
15.153610444479,13.7,4
16.9472066022929,16.7,4
12.4930614199243,13.5,3
17.1037999782937,13,1
12.5657424635945,13.5,3
18.5667992183472,13.7,4
20.8431880164639,19.2,2
15.1355398203729,13.2,2
22.9045513198616,16.2,2
15.5061666918431,13.2,2
15.0925224281024,13.2,2
18.9293377192014,13,1
14.5253397819863,13.2,2
16.9623518909377,16,1
10.7425158752707,13.5,3
11.1700407726027,13.2,2
11.3022144353701,7.2,2
13.1924837776838,13.7,4
16.4466134495287,13,1
18.448590106329,13,1
15.0982120659078,10.2,2
15.3647151354546,13.2,2
17.6051051689507,16.2,2
20.399980740374,16.5,3
19.1773785124498,13.7,4
12.5746303749802,13.2,2
15.6709613992684,19.5,3
17.9362861499988,19,1
11.7233740055057,10.7,4
14.8508518927671,16,1
16.2650155954451,19.2,2
13.3086326200679,13.7,4
11.2368524828721,16.7,4
17.3890494160951,16,1
13.9553092287541,13,1
12.9442104357024,13.2,2
16.654304239522,16,1
14.4053471223652,10.7,4
17.0832974249559,19.7,4
14.5749718224447,16.2,2
10.1197111978408,13.7,4
13.3425963602656,10.2,2
16.7849467656179,16.7,4
13.6430440773872,16.5,3
17.5054250505981,13.5,3
13.3569376229223,19.5,3
16.493049961719,16.5,3
14.481671269349,10.2,2
10.6704262004018,10.7,4
17.522978378155,19.7,4
10.2603105374491,13.2,2
18.4274627852529,16.7,4
10.6725993239984,13.5,3
16.316528049275,13,1
14.0965415929041,16,1
16.4333018287494,16.2,2
12.6385250307019,13,1
17.4572502081823,13.7,4
12.1150452672508,16.2,2
16.6387391952385,16.2,2
19.0442921887543,16,1
8.47985495406153,13.7,4
11.0032274257226,10,1
15.9775383507292,19.7,4
14.8142565783971,19.7,4
13.8666602395309,10,1
16.4021222766376,16.5,3
15.8974538227329,7.7,4
16.7190733079208,16.5,3
20.367853022162,16.5,3
16.3350284643291,16.2,2
13.1621052994758,13.7,4
16.336445454798,16.2,2
10.2514878100571,13,1
20.7822744502256,16.2,2
17.1280041864364,16.2,2
14.956488643744,16.2,2
9.70111671014805,10,1
13.5295053820689,13.7,4
15.3816633119924,13.7,4
12.2988129621911,10,1
13.7674307737282,13,1
15.4291956820269,19.7,4
10.0187586034828,10,1
8.62708666253124,13,1
16.3973070231336,16,1
14.2702688506423,16.2,2
14.1549994571973,10,1
20.2922189030421,19,1
17.2781700107791,16.7,4
6.10805811324262,10.7,4
19.5997716808719,16,1
20.2138221900215,19.7,4
12.0345066019593,7.5,3
16.7652267668169,16.5,3
15.6832690875628,19.7,4
24.25114116064,19,1
11.907184534648,13.5,3
20.4369052383052,19.2,2
14.4930970863515,16.7,4
16.3495837651229,13.5,3
18.0695300865397,16.2,2
13.0801960461408,16.5,3
10.9422667680863,10.5,3
15.746620066114,19.7,4
17.2736793539649,13,1
13.9260195637327,13.2,2
14.4087401080047,16.7,4
12.5221969569159,10,1
14.3923805029726,13.5,3
13.8947420819632,10.7,4
11.2732817168721,10.5,3
11.9974437517159,13.5,3
14.8183211910228,16.5,3
12.292030703257,13.2,2
14.3874310841819,16.5,3
15.1851671587719,19,1
13.3675756135071,16.7,4
22.1164078397708,19.5,3
11.406535608571,10.5,3
8.0780158379766,10.2,2
14.2565995630595,19.5,3
19.0751194850888,16.7,4
20.0497969327792,19.2,2
14.8989446319009,13.5,3
15.7288699759805,19,1
13.0495005508385,16,1
15.7955420095018,16.5,3
15.4469529413582,16.2,2
15.1005836925937,16.5,3
18.1122940702188,19.5,3
14.4486319332982,16.5,3
13.3734518508433,13,1
17.6504825089961,10.5,3
12.5827666737533,10.5,3
16.6883771340684,10.7,4
16.7272942917171,13.5,3
18.8166386389547,16.2,2
14.5912356461914,13.2,2
9.76895022558527,10.2,2
11.449394445345,13.5,3
15.7592860566204,16.5,3
17.1648851980789,16,1
14.3733727471072,13.7,4
15.4675147741197,16.2,2
11.2342381399221,10.7,4
16.0739673147756,16.2,2
13.1238824108068,13.2,2
18.0808692018799,16,1
22.5627323774688,22,1
16.2540261801799,10,1
10.4877885652824,10.2,2
17.3333814874975,19.2,2
15.3165585233065,16,1
9.92000379644122,13.5,3
16.3622022159125,16,1
17.6260184033367,19,1
17.0213988670811,16.2,2
19.0012709762234,16,1
18.6584631558052,19,1
7.33285076502284,13.7,4
10.0294552231157,13,1
13.6524558370686,16,1
13.1462839672873,16.7,4
14.0098463471379,19.2,2
14.1764312062543,16.7,4
10.4502973971195,10.5,3
21.6826754309818,19.7,4
16.0103106373452,13,1
14.7711764791336,16.7,4
19.09517394912,19.5,3
17.7950550161316,16,1
12.1559582005035,10,1
13.3988677402431,16.7,4
16.1469847944889,19.5,3
17.2581011400405,10.5,3
12.4406923142617,16,1
21.0147712616008,16.5,3
15.1786335789812,13.5,3
15.4554520332943,16.5,3
17.2797201351493,19.5,3
16.8092715742041,13.7,4
12.8531394824619,7.5,3
12.3213986954751,10.7,4
13.6609113022578,16.5,3
18.3540269565172,19.7,4
9.16407930335027,13.5,3
15.2809121895939,16.7,4
12.3757021672154,13,1
14.1689309379316,22.2,2
17.3219768128307,13.2,2
14.8438270815289,19,1
15.6777212452615,19.5,3
19.4738936268967,16.2,2
17.949451235619,10.7,4
13.1901045101536,13.5,3
12.9673771304054,7,1
19.6819692870527,16,1
15.9959968034967,13,1
17.492763226712,13,1
13.1148458646558,13.2,2
15.0934999449845,13.5,3
5.91301777321565,10.5,3
15.9482680676428,16.7,4
9.08536050581227,13,1
18.5040521401834,16,1
15.049540058831,10.2,2
16.0815894615099,16.2,2
19.0794115593303,19.2,2
18.9474783794157,16.5,3
18.5392435915297,13,1
15.574861321778,10,1
8.17630179312753,10.5,3
15.0025076756933,13.2,2
16.4928861065922,16.2,2
15.8589785401186,16.2,2
14.857134646424,16,1
14.1272651033998,10.5,3
15.0519636035857,13.2,2
16.8581957776811,10.7,4
12.3174847974654,10,1
14.1727097872462,13.7,4
18.3554396129898,16.2,2
13.3911599888087,10.5,3
15.4674585322306,16.7,4
9.36832311901875,13.5,3
11.8698647611095,10.5,3
11.5587985199451,10,1
15.5200041040354,19.5,3
14.7027551433028,13.7,4
7.36108035857914,7.7,4
14.8888460156341,13.7,4
23.3173842301681,22.5,3
14.0236638506743,13.7,4
13.8023538436966,16.7,4
12.6416552772593,13,1
13.9927011666973,10.7,4
19.7881409556791,16.7,4
19.5931689007627,16.2,2
14.4680627451714,16.5,3
15.6807067484337,13,1
19.418361379351,19.2,2
14.73308054314,16.2,2
11.6586624928369,10.5,3
14.5127183902765,13,1
12.4010577954209,13,1
14.9527541358185,13.7,4
16.1024616769233,19,1
13.3111694264162,13.2,2
24.3154850048506,22.2,2
18.3311132340523,16.2,2
18.3643603674412,13,1
15.6144276595657,16.2,2
15.0003928018088,13.5,3
14.9762214397799,16.5,3
12.3718867201828,19,1
16.5313857475408,19.5,3
16.4995143933658,13.7,4
17.965205828558,10,1
15.34304231704,13.2,2
18.9471585496647,19,1
18.7485044624694,13.5,3
10.0277845136131,13.2,2
15.6160538359892,13,1
13.2691570158139,16,1
18.3201759986256,16.7,4
12.7872005534148,16.7,4
14.0964754926168,16.7,4
10.8972209825888,13,1
14.4084783920029,13.7,4
14.6064810337856,16.7,4
8.22464773155706,10.5,3
12.3430534989549,13,1
16.1228899430989,19,1
19.9104654589851,16.5,3
17.3227465250206,16.7,4
14.9211115804713,16.7,4
16.1645207492151,19.2,2
11.2556773911645,10.7,4
12.6388519973051,13,1
16.6476925982626,16.2,2
17.8159431439777,13.5,3
11.6548924305254,10.5,3
13.4285473322076,13.7,4
17.9671303755098,16.2,2
12.0879184470835,13,1
21.4901503077452,16.2,2
20.991218198079,19.7,4
9.23671688614841,10,1
20.0801108918762,22,1
11.427832575981,10,1
14.7790845052816,10.2,2
17.0624832833332,10.7,4
18.3964950112351,13.7,4
17.819038665085,16.7,4
19.3233529647515,16.7,4
13.1865336870585,13,1
13.6269411539514,13,1
12.5883200053504,16.2,2
13.1791946146577,10,1
15.2365308717767,16.5,3
14.7254757840695,7.2,2
11.3834230493404,13.5,3
9.41675695371699,10.2,2
5.54156784265432,13.7,4
10.4893951944975,13.2,2
4.80532998596415,7,1
13.7440121408262,16,1
9.60412397131226,13.2,2
13.0159967265898,19.7,4
